State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min Price,Max Price,Modal Price
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,29-09-2023,5014,5214,5114
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,30-09-2023,4964,5164,5064
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,01-10-2023,5000,5200,5100
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,02-10-2023,5227,5427,5327
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,03-10-2023,4989,5189,5089
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,04-10-2023,5089,5289,5189
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,05-10-2023,5020,5220,5120
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,06-10-2023,5183,5383,5283
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,07-10-2023,5189,5389,5289
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,08-10-2023,5138,5338,5238
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,09-10-2023,5075,5275,5175
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,10-10-2023,5014,5214,5114
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,11-10-2023,4910,5110,5010
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,12-10-2023,5215,5415,5315
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,13-10-2023,4937,5137,5037
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,14-10-2023,5070,5270,5170
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,15-10-2023,5101,5301,5201
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,16-10-2023,4930,5130,5030
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,17-10-2023,5080,5280,5180
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,18-10-2023,5043,5243,5143
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,19-10-2023,5129,5329,5229
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,20-10-2023,4900,5100,5000
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,21-10-2023,4808,5008,4908
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,22-10-2023,4876,5076,4976
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,23-10-2023,4937,5137,5037
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,24-10-2023,4912,5112,5012
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,25-10-2023,4857,5057,4957
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,26-10-2023,4695,4895,4795
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,27-10-2023,4923,5123,5023
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,28-10-2023,5063,5263,5163
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,29-10-2023,4902,5102,5002
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,30-10-2023,4907,5107,5007
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,31-10-2023,4894,5094,4994
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,01-11-2023,4867,5067,4967
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,02-11-2023,4911,5111,5011
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,03-11-2023,4849,5049,4949
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,04-11-2023,4769,4969,4869
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,05-11-2023,4712,4912,4812
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,06-11-2023,4759,4959,4859
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,07-11-2023,4808,5008,4908
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,08-11-2023,4737,4937,4837
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,09-11-2023,4793,4993,4893
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,10-11-2023,4799,4999,4899
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,11-11-2023,4832,5032,4932
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,12-11-2023,4872,5072,4972
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,13-11-2023,4746,4946,4846
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,14-11-2023,4602,4802,4702
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,15-11-2023,4694,4894,4794
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,16-11-2023,4729,4929,4829
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,17-11-2023,4538,4738,4638
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,18-11-2023,4857,5057,4957
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,19-11-2023,4730,4930,4830
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,20-11-2023,4753,4953,4853
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,21-11-2023,4850,5050,4950
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,22-11-2023,4649,4849,4749
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,23-11-2023,4769,4969,4869
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,24-11-2023,4701,4901,4801
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,25-11-2023,4695,4895,4795
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,26-11-2023,4637,4837,4737
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,27-11-2023,4883,5083,4983
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,28-11-2023,4681,4881,4781
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,29-11-2023,4791,4991,4891
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,30-11-2023,4537,4737,4637
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,01-12-2023,4847,5047,4947
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,02-12-2023,4838,5038,4938
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,03-12-2023,4748,4948,4848
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,04-12-2023,4721,4921,4821
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,05-12-2023,4789,4989,4889
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,06-12-2023,4984,5184,5084
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,07-12-2023,4586,4786,4686
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,08-12-2023,4847,5047,4947
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,09-12-2023,4686,4886,4786
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,10-12-2023,4783,4983,4883
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,11-12-2023,4768,4968,4868
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,12-12-2023,4758,4958,4858
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,13-12-2023,4809,5009,4909
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,14-12-2023,4706,4906,4806
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,15-12-2023,4931,5131,5031
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,16-12-2023,4659,4859,4759
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,17-12-2023,4902,5102,5002
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,18-12-2023,4825,5025,4925
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,19-12-2023,4751,4951,4851
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,20-12-2023,4898,5098,4998
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,21-12-2023,4733,4933,4833
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,22-12-2023,4903,5103,5003
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,23-12-2023,4767,4967,4867
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,24-12-2023,4966,5166,5066
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,25-12-2023,4838,5038,4938
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,26-12-2023,4895,5095,4995
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,27-12-2023,4980,5180,5080
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,28-12-2023,4884,5084,4984
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,29-12-2023,4965,5165,5065
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,30-12-2023,4830,5030,4930
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,31-12-2023,5054,5254,5154
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,01-01-2024,5177,5377,5277
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,02-01-2024,5289,5489,5389
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,03-01-2024,5028,5228,5128
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,04-01-2024,5107,5307,5207
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,05-01-2024,4859,5059,4959
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,06-01-2024,5195,5395,5295
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,07-01-2024,5131,5331,5231
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,08-01-2024,5012,5212,5112
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,09-01-2024,5192,5392,5292
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,10-01-2024,5049,5249,5149
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,11-01-2024,5035,5235,5135
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,12-01-2024,5134,5334,5234
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,13-01-2024,4986,5186,5086
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,14-01-2024,5200,5400,5300
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,15-01-2024,4996,5196,5096
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,16-01-2024,5001,5201,5101
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,17-01-2024,5019,5219,5119
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,18-01-2024,5189,5389,5289
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,19-01-2024,5054,5254,5154
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,20-01-2024,4983,5183,5083
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,21-01-2024,5058,5258,5158
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,22-01-2024,5117,5317,5217
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,23-01-2024,5002,5202,5102
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,24-01-2024,5005,5205,5105
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,25-01-2024,5331,5531,5431
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,26-01-2024,5032,5232,5132
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,27-01-2024,5084,5284,5184
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,28-01-2024,5078,5278,5178
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,29-01-2024,5070,5270,5170
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,30-01-2024,5171,5371,5271
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,31-01-2024,5200,5400,5300
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,01-02-2024,5070,5270,5170
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,02-02-2024,4972,5172,5072
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,03-02-2024,5218,5418,5318
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,04-02-2024,5076,5276,5176
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,05-02-2024,5252,5452,5352
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,06-02-2024,4848,5048,4948
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,07-02-2024,5085,5285,5185
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,08-02-2024,5251,5451,5351
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,09-02-2024,5016,5216,5116
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,10-02-2024,5021,5221,5121
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,11-02-2024,5064,5264,5164
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,12-02-2024,4970,5170,5070
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,13-02-2024,4986,5186,5086
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,14-02-2024,4975,5175,5075
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,15-02-2024,4936,5136,5036
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,16-02-2024,5112,5312,5212
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,17-02-2024,5026,5226,5126
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,18-02-2024,4995,5195,5095
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,19-02-2024,5041,5241,5141
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,20-02-2024,4923,5123,5023
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,21-02-2024,4862,5062,4962
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,22-02-2024,4869,5069,4969
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,23-02-2024,4920,5120,5020
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,24-02-2024,4803,5003,4903
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,25-02-2024,4849,5049,4949
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,26-02-2024,4837,5037,4937
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,27-02-2024,5092,5292,5192
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,28-02-2024,4592,4792,4692
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,29-02-2024,4842,5042,4942
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,01-03-2024,5023,5223,5123
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,02-03-2024,4853,5053,4953
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,03-03-2024,4907,5107,5007
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,04-03-2024,4833,5033,4933
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,05-03-2024,4747,4947,4847
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,06-03-2024,4582,4782,4682
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,07-03-2024,4818,5018,4918
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,08-03-2024,4713,4913,4813
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,09-03-2024,4703,4903,4803
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,10-03-2024,4726,4926,4826
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,11-03-2024,4944,5144,5044
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,12-03-2024,5004,5204,5104
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,13-03-2024,4780,4980,4880
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,14-03-2024,4706,4906,4806
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,15-03-2024,4631,4831,4731
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,16-03-2024,4791,4991,4891
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,17-03-2024,4919,5119,5019
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,18-03-2024,4712,4912,4812
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,19-03-2024,4497,4697,4597
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,20-03-2024,4799,4999,4899
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,21-03-2024,4829,5029,4929
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,22-03-2024,4571,4771,4671
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,23-03-2024,4746,4946,4846
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,24-03-2024,4774,4974,4874
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,25-03-2024,4722,4922,4822
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,26-03-2024,4651,4851,4751
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,27-03-2024,4833,5033,4933
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,28-03-2024,4693,4893,4793
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,29-03-2024,4588,4788,4688
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,30-03-2024,4534,4734,4634
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,31-03-2024,4869,5069,4969
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,01-04-2024,4809,5009,4909
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,02-04-2024,4760,4960,4860
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,03-04-2024,4713,4913,4813
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,04-04-2024,4709,4909,4809
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,05-04-2024,4660,4860,4760
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,06-04-2024,4731,4931,4831
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,07-04-2024,4569,4769,4669
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,08-04-2024,4715,4915,4815
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,09-04-2024,4765,4965,4865
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,10-04-2024,4865,5065,4965
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,11-04-2024,4808,5008,4908
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,12-04-2024,4900,5100,5000
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,13-04-2024,4965,5165,5065
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,14-04-2024,4945,5145,5045
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,15-04-2024,4895,5095,4995
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,16-04-2024,4859,5059,4959
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,17-04-2024,4770,4970,4870
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,18-04-2024,4952,5152,5052
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,19-04-2024,5056,5256,5156
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,20-04-2024,4932,5132,5032
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,21-04-2024,5100,5300,5200
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,22-04-2024,4766,4966,4866
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,23-04-2024,4814,5014,4914
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,24-04-2024,5025,5225,5125
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,25-04-2024,4977,5177,5077
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,26-04-2024,5092,5292,5192
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,27-04-2024,4969,5169,5069
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,28-04-2024,4894,5094,4994
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,29-04-2024,4970,5170,5070
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,30-04-2024,4848,5048,4948
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,01-05-2024,4898,5098,4998
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,02-05-2024,5118,5318,5218
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,03-05-2024,5117,5317,5217
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,04-05-2024,5075,5275,5175
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,05-05-2024,4876,5076,4976
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,06-05-2024,5020,5220,5120
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,07-05-2024,4942,5142,5042
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,08-05-2024,5190,5390,5290
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,09-05-2024,5021,5221,5121
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,10-05-2024,4978,5178,5078
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,11-05-2024,5096,5296,5196
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,12-05-2024,5036,5236,5136
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,13-05-2024,5254,5454,5354
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,14-05-2024,5037,5237,5137
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,15-05-2024,4976,5176,5076
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,16-05-2024,4905,5105,5005
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,17-05-2024,5121,5321,5221
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,18-05-2024,5071,5271,5171
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,19-05-2024,4987,5187,5087
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,20-05-2024,5252,5452,5352
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,21-05-2024,5201,5401,5301
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,22-05-2024,5133,5333,5233
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,23-05-2024,5273,5473,5373
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,24-05-2024,5203,5403,5303
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,25-05-2024,5054,5254,5154
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,26-05-2024,5032,5232,5132
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,27-05-2024,5216,5416,5316
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,28-05-2024,5172,5372,5272
Uttar Pradesh,Gonda,Nawabganj,Green Chilli,Green Chilly,FAQ,29-05-2024,5147,5347,5247
